filename,label
hefei_3280_meter_1_part_6.jpg,0
hefei_3281_meter_1_part_1.jpg,1
hefei_3281_meter_1_part_2.jpg,8
hefei_3281_meter_1_part_3.jpg,8
hefei_3281_meter_1_part_4.jpg,8
hefei_3281_meter_1_part_5.jpg,1
hefei_3281_meter_1_part_6.jpg,8
hefei_3282_meter_1_part_1.jpg,0
hefei_3282_meter_1_part_2.jpg,4
hefei_3282_meter_1_part_3.jpg,3
hefei_3282_meter_1_part_4.jpg,0
hefei_3282_meter_1_part_5.jpg,7
hefei_3282_meter_1_part_6.jpg,6
hefei_3284_meter_1_part_1.jpg,1
hefei_3284_meter_1_part_2.jpg,2
hefei_3284_meter_1_part_3.jpg,3
hefei_3284_meter_1_part_4.jpg,0
hefei_3284_meter_1_part_5.jpg,1
hefei_3284_meter_1_part_6.jpg,1
hefei_3285_meter_1_part_1.jpg,0
hefei_3285_meter_1_part_2.jpg,6
hefei_3285_meter_1_part_3.jpg,7
hefei_3285_meter_1_part_4.jpg,5
hefei_3285_meter_1_part_5.jpg,4
hefei_3285_meter_1_part_6.jpg,9
hefei_3288_meter_1_part_1.jpg,0
hefei_3288_meter_1_part_2.jpg,7
hefei_3288_meter_1_part_3.jpg,7
hefei_3288_meter_1_part_4.jpg,4
hefei_3288_meter_1_part_5.jpg,8
hefei_3288_meter_1_part_6.jpg,6
hefei_3289_meter_1_part_1.jpg,1
hefei_3289_meter_1_part_2.jpg,3
hefei_3289_meter_1_part_3.jpg,5
hefei_3289_meter_1_part_4.jpg,1
hefei_3289_meter_1_part_5.jpg,4
hefei_3289_meter_1_part_6.jpg,6
hefei_3290_meter_1_part_1.jpg,0
hefei_3290_meter_1_part_2.jpg,5
hefei_3290_meter_1_part_3.jpg,0
hefei_3290_meter_1_part_4.jpg,7
hefei_3290_meter_1_part_5.jpg,3
hefei_3290_meter_1_part_6.jpg,2
hefei_3292_meter_1_part_1.jpg,0
hefei_3292_meter_1_part_2.jpg,4
hefei_3292_meter_1_part_3.jpg,8
hefei_3292_meter_1_part_4.jpg,4
hefei_3292_meter_1_part_5.jpg,9
hefei_3292_meter_1_part_6.jpg,9
hefei_3293_meter_1_part_1.jpg,0
hefei_3293_meter_1_part_2.jpg,1
hefei_3293_meter_1_part_3.jpg,8
hefei_3293_meter_1_part_4.jpg,4
hefei_3293_meter_1_part_5.jpg,0
hefei_3293_meter_1_part_6.jpg,2
hefei_3294_meter_1_part_1.jpg,0
hefei_3294_meter_1_part_2.jpg,9
hefei_3294_meter_1_part_3.jpg,9
hefei_3294_meter_1_part_4.jpg,0
hefei_3294_meter_1_part_5.jpg,8
hefei_3294_meter_1_part_6.jpg,3
hefei_3296_meter_1_part_1.jpg,0
hefei_3296_meter_1_part_2.jpg,3
hefei_3296_meter_1_part_3.jpg,7
hefei_3296_meter_1_part_4.jpg,9
hefei_3296_meter_1_part_5.jpg,5
hefei_3296_meter_1_part_6.jpg,2
hefei_3297_meter_1_part_1.jpg,0
hefei_3297_meter_1_part_2.jpg,7
hefei_3297_meter_1_part_3.jpg,4
hefei_3297_meter_1_part_4.jpg,4
hefei_3297_meter_1_part_5.jpg,9
hefei_3297_meter_1_part_6.jpg,2
hefei_3298_meter_1_part_1.jpg,3
hefei_3298_meter_1_part_2.jpg,2
hefei_3298_meter_1_part_3.jpg,1
hefei_3298_meter_1_part_4.jpg,3
hefei_3298_meter_1_part_5.jpg,8
hefei_3298_meter_1_part_6.jpg,6
hefei_3300_meter_1_part_1.jpg,1
hefei_3300_meter_1_part_2.jpg,0
hefei_3300_meter_1_part_3.jpg,0
hefei_3300_meter_1_part_4.jpg,1
hefei_3300_meter_1_part_5.jpg,3
hefei_3300_meter_1_part_6.jpg,8
hefei_3301_meter_1_part_1.jpg,1
hefei_3301_meter_1_part_2.jpg,0
hefei_3301_meter_1_part_3.jpg,9
hefei_3301_meter_1_part_4.jpg,1
hefei_3301_meter_1_part_5.jpg,4
hefei_3301_meter_1_part_6.jpg,7
hefei_3302_meter_1_part_1.jpg,0
hefei_3302_meter_1_part_2.jpg,7
hefei_3302_meter_1_part_3.jpg,4
hefei_3302_meter_1_part_4.jpg,7
hefei_3302_meter_1_part_5.jpg,0
hefei_3302_meter_1_part_6.jpg,5
hefei_3304_meter_1_part_1.jpg,0
hefei_3304_meter_1_part_2.jpg,3
hefei_3304_meter_1_part_3.jpg,1
hefei_3304_meter_1_part_4.jpg,4
hefei_3304_meter_1_part_5.jpg,3
hefei_3304_meter_1_part_6.jpg,8
hefei_3305_meter_1_part_1.jpg,0
hefei_3305_meter_1_part_2.jpg,6
hefei_3305_meter_1_part_3.jpg,8
hefei_3305_meter_1_part_4.jpg,4
hefei_3305_meter_1_part_5.jpg,7
hefei_3305_meter_1_part_6.jpg,8
hefei_3306_meter_1_part_1.jpg,0
hefei_3306_meter_1_part_2.jpg,6
hefei_3306_meter_1_part_3.jpg,6
hefei_3306_meter_1_part_4.jpg,8
hefei_3306_meter_1_part_5.jpg,5
hefei_3306_meter_1_part_6.jpg,6
hefei_3308_meter_1_part_1.jpg,0
hefei_3308_meter_1_part_2.jpg,9
hefei_3308_meter_1_part_3.jpg,8
hefei_3308_meter_1_part_4.jpg,9
hefei_3308_meter_1_part_5.jpg,1
hefei_3308_meter_1_part_6.jpg,3
hefei_3309_meter_1_part_1.jpg,0
hefei_3309_meter_1_part_2.jpg,2
hefei_3309_meter_1_part_3.jpg,3
hefei_3309_meter_1_part_4.jpg,5
hefei_3309_meter_1_part_5.jpg,0
hefei_3309_meter_1_part_6.jpg,8
hefei_3310_meter_1_part_1.jpg,0
hefei_3310_meter_1_part_2.jpg,6
hefei_3310_meter_1_part_3.jpg,7
hefei_3310_meter_1_part_4.jpg,8
hefei_3310_meter_1_part_5.jpg,7
hefei_3310_meter_1_part_6.jpg,7
hefei_3312_meter_1_part_1.jpg,0
hefei_3312_meter_1_part_2.jpg,9
hefei_3312_meter_1_part_3.jpg,6
hefei_3312_meter_1_part_4.jpg,9
hefei_3312_meter_1_part_5.jpg,4
hefei_3312_meter_1_part_6.jpg,0
hefei_3313_meter_1_part_1.jpg,0
hefei_3313_meter_1_part_2.jpg,9
hefei_3313_meter_1_part_3.jpg,9
hefei_3313_meter_1_part_4.jpg,4
hefei_3313_meter_1_part_5.jpg,9
hefei_3313_meter_1_part_6.jpg,7
hefei_3314_meter_1_part_1.jpg,0
hefei_3314_meter_1_part_2.jpg,2
hefei_3314_meter_1_part_3.jpg,8
hefei_3314_meter_1_part_4.jpg,6
hefei_3314_meter_1_part_5.jpg,3
hefei_3314_meter_1_part_6.jpg,3
hefei_3316_meter_1_part_1.jpg,0
hefei_3316_meter_1_part_2.jpg,7
hefei_3316_meter_1_part_3.jpg,1
hefei_3316_meter_1_part_4.jpg,6
hefei_3316_meter_1_part_5.jpg,6
hefei_3316_meter_1_part_6.jpg,3
hefei_3317_meter_1_part_1.jpg,2
hefei_3317_meter_1_part_2.jpg,1
hefei_3317_meter_1_part_3.jpg,9
hefei_3317_meter_1_part_4.jpg,7
hefei_3317_meter_1_part_5.jpg,4
hefei_3317_meter_1_part_6.jpg,3
hefei_3318_meter_1_part_1.jpg,0
hefei_3318_meter_1_part_2.jpg,9
hefei_3318_meter_1_part_3.jpg,5
hefei_3318_meter_1_part_4.jpg,3
hefei_3318_meter_1_part_5.jpg,7
hefei_3318_meter_1_part_6.jpg,5
hefei_3320_meter_1_part_1.jpg,1
hefei_3320_meter_1_part_2.jpg,5
hefei_3320_meter_1_part_3.jpg,0
hefei_3320_meter_1_part_4.jpg,0
hefei_3320_meter_1_part_5.jpg,1
hefei_3320_meter_1_part_6.jpg,7
hefei_3321_meter_1_part_1.jpg,0
hefei_3321_meter_1_part_2.jpg,3
hefei_3321_meter_1_part_3.jpg,1
hefei_3321_meter_1_part_4.jpg,5
hefei_3321_meter_1_part_5.jpg,6
hefei_3321_meter_1_part_6.jpg,5
hefei_3322_meter_1_part_1.jpg,1
hefei_3322_meter_1_part_2.jpg,4
hefei_3322_meter_1_part_3.jpg,8
hefei_3322_meter_1_part_4.jpg,1
hefei_3322_meter_1_part_5.jpg,6
hefei_3322_meter_1_part_6.jpg,5
hefei_3324_meter_1_part_1.jpg,0
hefei_3324_meter_1_part_2.jpg,2
hefei_3324_meter_1_part_3.jpg,3
hefei_3324_meter_1_part_4.jpg,7
hefei_3324_meter_1_part_5.jpg,8
hefei_3324_meter_1_part_6.jpg,8
hefei_3325_meter_1_part_1.jpg,0
hefei_3325_meter_1_part_2.jpg,6
hefei_3325_meter_1_part_3.jpg,3
hefei_3325_meter_1_part_4.jpg,7
hefei_3325_meter_1_part_5.jpg,9
hefei_3325_meter_1_part_6.jpg,1
hefei_3326_meter_1_part_1.jpg,0
hefei_3326_meter_1_part_2.jpg,3
hefei_3326_meter_1_part_3.jpg,5
hefei_3326_meter_1_part_4.jpg,7
hefei_3326_meter_1_part_5.jpg,5
hefei_3326_meter_1_part_6.jpg,3
hefei_3328_meter_1_part_1.jpg,0
hefei_3328_meter_1_part_2.jpg,8
hefei_3328_meter_1_part_3.jpg,4
hefei_3328_meter_1_part_4.jpg,1
hefei_3328_meter_1_part_5.jpg,2
hefei_3328_meter_1_part_6.jpg,3
hefei_3329_meter_1_part_1.jpg,0
hefei_3329_meter_1_part_2.jpg,5
hefei_3329_meter_1_part_3.jpg,9
hefei_3329_meter_1_part_4.jpg,9
hefei_3329_meter_1_part_5.jpg,6
hefei_3329_meter_1_part_6.jpg,2
hefei_3330_meter_1_part_1.jpg,0
hefei_3330_meter_1_part_2.jpg,5
hefei_3330_meter_1_part_3.jpg,9
hefei_3330_meter_1_part_4.jpg,1
hefei_3330_meter_1_part_5.jpg,8
hefei_3330_meter_1_part_6.jpg,5
hefei_3332_meter_1_part_1.jpg,1
hefei_3332_meter_1_part_2.jpg,3
hefei_3332_meter_1_part_3.jpg,9
hefei_3332_meter_1_part_4.jpg,6
hefei_3332_meter_1_part_5.jpg,8
